PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green
PPG Channel: 2
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 100
Sample Time: 10
Desired Samples: 1000

Start Tick: 252190 at 12-35-46.201 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
299,10269,5086,36,24
300,10285,5084,37,23
301,10281,5085,37,22
302,10308,5085,38,23
303,10299,5087,37,22
304,10315,5088,38,22
305,10329,5086,37,22
306,10315,5086,37,24
307,10343,5087,37,22
308,10346,5084,36,23
309,10352,5088,37,24
310,10378,5086,36,26
311,10367,5086,37,21
312,10391,5089,37,24
313,10396,5086,36,23
314,10395,5088,35,26
315,10419,5087,38,26
316,10399,5086,37,25
317,10415,5087,38,28
318,10418,5086,37,26
319,10398,5087,36,22
320,10406,5087,35,26
321,10370,5088,36,27
322,10363,5088,38,24
323,10342,5088,36,25
324,10311,5088,38,23
325,10306,5086,36,21
326,10272,5084,37,20
327,10265,5088,38,21
328,10259,5086,37,21
329,10223,5085,38,24
330,10220,5088,37,22
331,10208,5084,37,24
332,10207,5085,38,23
333,10205,5086,38,26
334,10185,5084,38,22
335,10208,5084,37,21
336,10199,5085,36,23
337,10199,5084,37,21
338,10214,5084,36,27
339,10203,5086,37,23
340,10223,5087,37,21
341,10222,5084,37,23
342,10216,5085,38,22
343,10242,5086,38,22
344,10228,5083,36,22
345,10243,5085,37,22
346,10241,5084,36,22
347,10243,5086,39,25
348,10260,5084,37,23
349,10245,5084,38,24
350,10255,5083,38,22
351,10256,5084,36,25
352,10254,5084,38,27
353,10280,5085,37,26
354,10260,5086,37,25
355,10268,5085,38,24
356,10275,5087,37,25
357,10262,5085,36,24
358,10287,5084,37,23
359,10272,5085,37,22
360,10287,5085,37,22
361,10301,5083,36,22
362,10289,5085,38,20
363,10314,5084,37,24
364,10312,5084,38,25
365,10334,5085,36,26
366,10348,5086,38,23
367,10336,5085,36,23
368,10359,5084,36,26
369,10359,5086,37,24
370,10367,5086,37,23
371,10387,5086,38,22
372,10369,5087,38,23
373,10396,5088,37,21
374,10400,5087,37,22
375,10406,5082,38,23
376,10427,5086,38,22
377,10419,5086,38,20
378,10436,5085,37,20
379,10443,5085,39,29
380,10441,5085,37,27
381,10466,5086,38,27
382,10454,5083,37,25
383,10460,5087,36,23
384,10463,5086,38,21
385,10442,5087,38,23
386,10453,5088,37,24
387,10425,5087,37,21
388,10415,5087,38,24
389,10403,5086,37,22
390,10361,5088,37,22
391,10362,5088,36,23
392,10329,5087,38,23
393,10319,5087,37,23
394,10310,5088,37,24
395,10283,5087,36,25
396,10287,5086,38,25
397,10273,5087,37,23
398,10265,5086,36,22
399,10274,5085,36,22
400,10261,5086,37,21
401,10279,5086,37,19
402,10265,5085,38,20
403,10269,5087,37,24
404,10298,5085,36,23
405,10281,5086,38,20
406,10299,5088,36,20
407,10296,5086,37,24
408,10305,5086,38,19
409,10331,5088,37,20
410,10318,5086,37,24
411,10327,5088,39,21
412,10335,5087,36,22
413,10326,5085,36,24
414,10351,5087,37,22
415,10331,5087,37,22
416,10344,5085,36,21
417,10351,5085,37,23
418,10339,5087,39,25
419,10360,5086,37,25
420,10345,5087,37,21
421,10350,5085,36,23
422,10358,5086,36,20
423,10351,5087,37,20
424,10369,5086,37,23
425,10364,5086,36,28
426,10368,5087,38,26
427,10386,5088,38,21
428,10376,5089,37,22
429,10401,5088,37,23
430,10393,5089,37,20
431,10406,5088,38,19
432,10429,5086,38,22
433,10416,5086,37,26
434,10433,5089,37,26
435,10438,5086,37,25
436,10441,5088,37,26
437,10459,5087,39,21
438,10448,5088,37,23
439,10472,5089,36,23
440,10483,5087,37,24
441,10482,5086,37,22
442,10503,5087,36,23
443,10495,5090,35,23
444,10511,5088,38,24
445,10526,5088,36,26
446,10515,5090,37,25
447,10543,5089,38,27
448,10520,5089,36,23
449,10535,5091,38,23
450,10531,5088,36,24
451,10502,5091,37,22
452,10505,5090,37,23
453,10477,5089,38,27
454,10458,5088,36,24
455,10447,5088,37,24
456,10416,5090,38,27
457,10418,5088,38,27
458,10382,5089,38,25
459,10376,5089,39,26
460,10377,5088,38,25
461,10345,5088,38,23
462,10351,5088,37,21
463,10343,5088,35,23
464,10337,5089,36,24
465,10353,5089,38,24
466,10339,5088,37,22
467,10356,5090,38,22
468,10363,5090,36,23
469,10363,5090,39,25
470,10387,5092,37,24
471,10372,5088,37,24
472,10392,5089,36,25
473,10409,5089,37,25
474,10402,5091,36,24
475,10429,5089,37,24
476,10415,5089,36,25
477,10430,5088,37,22
478,10450,5090,38,19
479,10430,5090,37,23
480,10445,5091,36,24
481,10438,5091,37,25
482,10433,5090,37,23
483,10450,5090,37,22
484,10432,5090,37,23
485,10448,5092,35,22
486,10449,5087,36,22
487,10442,5089,36,25
488,10464,5090,37,26
489,10455,5092,38,24
490,10477,5090,37,26
491,10469,5090,39,22
492,10475,5090,37,24
493,10496,5090,37,25
494,10486,5090,36,24
495,10503,5089,37,23
496,10506,5092,38,21
497,10502,5089,37,21
498,10528,5088,36,23
499,10526,5090,36,22
500,10541,5090,38,23
501,10546,5090,37,24
502,10541,5090,38,22
503,10568,5089,36,22
504,10559,5090,37,20
505,10575,5091,36,22
506,10593,5090,38,24
507,10586,5090,37,23
508,10612,5091,37,22
509,10608,5092,36,22
510,10622,5092,35,22
511,10634,5091,36,23
512,10628,5092,36,24
513,10641,5095,36,24
514,10630,5092,37,25
515,10625,5093,39,25
516,10617,5091,37,23
517,10583,5093,38,22
518,10578,5091,36,24
519,10556,5093,37,23
520,10533,5095,38,24
521,10525,5093,37,23
522,10486,5091,37,23
523,10481,5092,38,20
524,10469,5091,37,22
525,10444,5093,37,21
526,10453,5092,37,24
527,10429,5090,38,28
528,10445,5091,37,25
529,10435,5091,36,25
530,10424,5092,36,25
531,10443,5091,37,27
532,10435,5091,36,27
533,10444,5090,37,23
534,10453,5092,37,22
535,10451,5092,38,22
536,10471,5091,37,19
537,10465,5089,35,23
538,10477,5092,38,22
539,10492,5092,36,22
540,10479,5092,36,22
541,10514,5091,37,22
542,10497,5092,36,26
543,10508,5093,38,23
544,10530,5092,37,25
545,10505,5092,38,21
546,10524,5092,36,21
547,10513,5092,38,24
548,10517,5093,37,24
549,10537,5091,36,26
550,10514,5093,35,26
551,10532,5090,36,24
552,10527,5090,36,25
553,10522,5089,37,26
554,10547,5093,38,24
555,10539,5091,38,22
556,10544,5092,37,23
557,10557,5092,37,25
558,10553,5092,36,22
559,10581,5091,37,21
560,10562,5092,35,21
561,10575,5092,37,23
562,10592,5089,37,24
563,10586,5093,36,24
564,10621,5092,38,20
565,10607,5092,38,25
566,10633,5092,39,24
567,10650,5090,36,24
568,10645,5090,38,24
569,10669,5092,38,24
570,10661,5092,38,25
571,10674,5091,38,22
572,10705,5092,37,21
573,10687,5093,37,21
574,10709,5095,37,23
575,10715,5092,38,24
576,10720,5091,37,23
577,10737,5095,38,24
578,10720,5094,36,24
579,10735,5094,35,24
580,10714,5095,36,26
581,10699,5094,37,22
582,10698,5093,38,23
583,10659,5092,37,22
584,10647,5092,37,24
585,10617,5093,37,27
586,10587,5092,36,24
587,10584,5091,37,22
588,10553,5091,37,21
589,10547,5092,36,22
590,10539,5089,38,24
591,10511,5090,37,24
592,10520,5091,36,23
593,10502,5092,38,27
594,10505,5092,37,22
595,10510,5089,37,25
596,10496,5091,38,21
597,10527,5092,38,25
598,10518,5091,36,23
599,10521,5090,37,21
600,10530,5091,37,21
601,10524,5089,36,21
602,10546,5090,37,20
603,10542,5090,36,21
604,10541,5091,37,24
605,10559,5090,37,26
606,10547,5090,37,24
607,10568,5091,36,22
608,10564,5089,36,20
