VAL,PPG1,PPG2,BIOZ1,BIOZ2
406,23657,20205,38,20
407,23660,20205,37,23
408,23661,20209,38,21
409,23664,20206,38,21
410,23661,20203,38,23
411,23657,20205,38,22
412,23659,20203,38,21
413,23661,20202,39,21
414,23657,20205,38,20
415,23658,20203,38,22
416,23655,20202,37,20
417,23655,20200,38,20
418,23653,20205,39,21
419,23658,20196,37,20
420,23646,20202,39,20
421,23651,20201,38,20
422,23654,20194,38,20
423,23650,20191,37,21
424,23648,20194,38,20
425,23654,20197,38,21
426,23655,20197,38,21
427,23663,20194,38,20
428,23660,20193,38,20
429,23655,20194,39,21
430,23657,20196,38,21
431,23662,20194,38,21
432,23663,20192,38,21
433,23660,20191,38,20
434,23658,20191,38,21
435,23664,20189,38,20
436,23661,20192,37,20
437,23671,20186,39,20
438,23665,20186,39,20
439,23665,20188,38,22
440,23669,20185,37,23
441,23670,20190,37,20
442,23674,20187,38,20
443,23670,20179,37,21
444,23662,20188,38,21
445,23671,20183,39,21
446,23668,20188,39,21
447,23675,20187,40,21
448,23673,20185,38,23
449,23672,20189,38,22
450,23677,20179,39,21
451,23672,20185,39,21
452,23673,20183,38,21
453,23670,20183,38,21
454,23671,20175,38,21
455,23667,20179,39,23
456,23673,20181,39,21
457,23671,20182,38,21
458,23676,20180,38,21
459,23677,20176,38,22
460,23680,20175,38,20
461,23672,20178,37,20
462,23675,20181,35,21
463,23679,20177,39,21
464,23675,20177,39,21
465,23676,20182,38,19
466,23677,20178,37,21
467,23673,20181,38,22
468,23674,20182,39,20
469,23681,20179,38,22
470,23680,20176,38,20
471,23677,20172,38,21
472,23670,20179,38,21
473,23676,20178,39,22
474,23679,20184,39,20
475,23681,20182,38,20
476,23678,20180,39,20
477,23674,20177,38,21
478,23674,20179,38,21
479,23678,20177,38,20
480,23673,20176,39,22
481,23672,20178,37,22
482,23674,20177,38,22
483,23674,20176,39,20
484,23677,20176,38,22
485,23672,20177,37,21
486,23675,20177,40,20
487,23675,20180,39,22
488,23683,20180,40,20
489,23685,20178,39,21
490,23682,20183,39,22
491,23687,20177,39,23
492,23684,20178,38,20
493,23690,20177,38,19
494,23689,20181,39,21
495,23691,20179,38,22
496,23690,20174,38,22
497,23686,20178,38,20
498,23689,20180,39,21
499,23692,20179,37,21
500,23689,20186,38,21
501,23701,20183,39,22
502,23699,20180,39,20
503,23695,20176,39,20
504,23692,20177,38,20
505,23690,20179,38,22
506,23692,20175,38,21
507,23690,20180,39,21
508,23694,20178,37,21
509,23687,20175,38,21
510,23678,20178,38,21
511,23685,20176,38,19
512,23682,20172,38,19
513,23676,20176,38,21
514,23683,20177,39,22
515,23681,20175,37,22
516,23686,20171,38,22
517,23684,20173,40,23
518,23680,20176,39,20
519,23685,20174,38,21
520,23685,20175,39,21
521,23685,20178,38,23
522,23684,20175,38,21
523,23684,20181,38,22
524,23690,20181,38,20
525,23695,20184,37,20
526,23702,20185,39,22
527,23697,20187,39,21
528,23691,20186,38,22
529,23684,20185,38,22
530,23678,20182,39,22
531,23668,20185,38,22
532,23659,20178,38,21
533,23638,20185,37,21
534,23637,20178,39,21
535,23630,20181,38,20
536,23634,20180,39,20
537,23638,20180,40,21
538,23646,20178,37,22
539,23652,20173,38,20
540,23657,20175,38,21
541,23662,20167,39,21
542,23661,20169,39,21
543,23673,20168,40,20
544,23680,20166,39,21
545,23688,20169,38,22
546,23693,20164,40,22
547,23694,20166,39,21
548,23706,20171,37,21
549,23724,20168,39,20
550,23731,20172,38,19
551,23743,20173,38,22
552,23752,20176,39,21
553,23759,20173,38,21
554,23756,20178,37,21
555,23754,20173,40,22
556,23738,20176,38,20
557,23733,20171,39,23
558,23714,20175,37,21
559,23713,20179,40,21
560,23711,20182,39,21
561,23710,20186,38,22
562,23714,20187,36,22
563,23714,20185,40,21
564,23710,20187,38,22
565,23703,20187,39,22
566,23693,20187,37,20
567,23690,20188,38,20
568,23687,20187,38,20
569,23678,20189,39,21
570,23669,20184,37,19
571,23661,20194,40,21
572,23673,20193,38,22
573,23672,20192,38,20
574,23670,20195,39,22
575,23668,20195,38,20
576,23672,20195,38,21
577,23672,20195,40,20
578,23676,20197,38,21
579,23674,20203,38,21
580,23679,20195,37,21
581,23673,20197,39,22
582,23676,20194,39,21
583,23671,20197,39,21
584,23673,20196,39,22
585,23674,20198,39,22
586,23680,20201,37,21
587,23687,20194,38,22
588,23677,20195,39,22
589,23678,20192,40,21
590,23677,20190,37,21
591,23682,20187,38,21
592,23682,20179,38,22
593,23672,20184,38,21
594,23683,20174,38,21
595,23682,20176,37,20
596,23690,20170,38,21
597,23693,20171,39,20
598,23695,20172,39,21
599,23703,20170,39,20
600,23708,20167,39,21
601,23721,20173,39,21
602,23734,20170,38,20
603,23734,20172,38,22
604,23734,20171,38,21
605,23742,20180,37,22
606,23757,20177,38,22
607,23753,20177,40,21
608,23751,20184,40,22
609,23757,20178,39,21
610,23757,20186,39,21
611,23764,20180,39,21
612,23755,20186,40,21
613,23751,20187,38,21
614,23745,20188,39,22
615,23740,20191,39,20
616,23733,20188,38,19
617,23721,20193,38,19
618,23721,20190,40,20
619,23715,20195,39,21
620,23716,20194,39,20
621,23706,20195,38,21
622,23696,20196,38,20
623,23690,20195,37,22
624,23687,20196,39,21
625,23678,20197,39,20
626,23676,20195,38,22
627,23672,20195,40,21
628,23675,20199,39,21
629,23679,20201,39,22
630,23683,20197,41,20
631,23675,20198,38,21
632,23677,20196,38,20
633,23675,20197,38,21
634,23673,20198,39,21
635,23675,20198,38,22
636,23673,20194,39,22
637,23672,20198,38,22
638,23678,20196,38,20
639,23680,20200,39,21
640,23688,20202,37,21
641,23691,20200,38,21
642,23693,20200,40,20
643,23699,20204,39,20
644,23699,20199,39,22
645,23692,20197,39,21
646,23694,20201,38,21
647,23700,20200,39,20
648,23700,20196,38,21
649,23694,20199,39,20
650,23693,20202,39,21
651,23701,20200,39,21
652,23701,20201,39,21
653,23702,20204,38,23
654,23705,20198,37,22
655,23696,20202,38,21
656,23705,20203,38,23
657,23705,20204,39,22
658,23704,20203,39,22
659,23702,20199,38,22
660,23701,20200,39,21
661,23702,20199,37,20
662,23706,20200,37,20
663,23707,20197,38,21
664,23704,20197,38,21
665,23706,20195,38,20
666,23704,20196,37,20
667,23705,20191,39,21
668,23695,20199,38,22
669,23696,20192,40,21
670,23688,20196,38,21
671,23695,20189,39,21
672,23679,20192,38,22
673,23684,20194,38,21
674,23684,20193,39,21
675,23688,20195,37,20
676,23694,20193,38,21
677,23690,20188,39,20
678,23687,20194,38,21
679,23694,20187,39,21
680,23693,20187,38,22
681,23690,20186,39,21
682,23689,20193,39,21
683,23694,20186,39,21
684,23691,20188,38,21
685,23697,20189,39,21
686,23696,20182,38,21
687,23691,20182,38,20
688,23693,20186,39,19
689,23704,20184,38,21
690,23700,20186,39,23
691,23705,20188,40,19
692,23711,20183,38,22
693,23702,20186,37,22
694,23711,20186,39,20
695,23706,20182,40,21
696,23700,20185,37,22
697,23699,20186,38,22
698,23697,20185,38,22
699,23698,20182,38,22
700,23692,20188,38,21
701,23691,20188,37,22
702,23690,20187,39,22
703,23687,20192,40,21
704,23697,20189,38,23
705,23693,20190,38,21
706,23691,20188,39,21
707,23687,20191,38,22
708,23696,20190,40,20
709,23691,20190,40,22
710,23691,20190,39,21
711,23694,20183,37,21
712,23692,20187,39,21
713,23698,20189,40,22
714,23702,20188,40,22
715,23696,20190,37,21
716,23701,20193,39,21
717,23711,20198,38,22
718,23714,20197,38,21
719,23715,20197,37,22
720,23708,20191,39,21
721,23703,20195,38,23
722,23707,20194,41,21
723,23703,20196,38,20
724,23704,20201,37,21
725,23706,20200,38,23
726,23703,20202,37,20
727,23700,20202,40,21
728,23694,20199,39,20
729,23680,20202,38,21
730,23678,20206,39,20
731,23686,20201,38,21
732,23692,20201,39,22
733,23693,20211,39,19
734,23696,20207,39,21
735,23685,20213,38,21
736,23683,20208,38,21
737,23669,20208,40,20
738,23660,20207,39,21
739,23654,20206,39,21
740,23648,20206,37,21
741,23648,20202,39,20
742,23641,20206,38,22
743,23639,20197,39,22
744,23629,20200,39,21
745,23628,20193,39,20
746,23614,20191,38,21
747,23610,20191,38,21
748,23610,20192,40,21
749,23618,20192,37,22
750,23629,20183,39,23
751,23628,20189,38,22
752,23641,20178,36,21
753,23643,20178,38,19
754,23654,20176,38,21
755,23663,20172,38,21
756,23665,20169,38,20
757,23662,20176,38,23
758,23673,20168,39,21
759,23669,20172,38,22
760,23682,20169,37,21
761,23683,20175,39,21
762,23695,20170,38,20
763,23703,20172,38,21
764,23714,20168,37,20
765,23708,20172,37,22
766,23707,20173,39,21
767,23705,20173,38,20
768,23699,20172,39,21
769,23694,20168,37,20
770,23687,20172,39,20
771,23688,20174,39,20
772,23687,20170,37,22
773,23690,20173,39,21
774,23695,20166,38,19
775,23687,20170,37,19
776,23690,20168,39,21
777,23685,20165,37,20
778,23680,20166,38,21
779,23680,20168,38,21
780,23681,20164,39,19
781,23675,20162,39,20
782,23674,20162,38,20
783,23684,20159,38,21
784,23685,20163,36,21
785,23694,20160,37,20
786,23697,20160,38,21
787,23699,20161,39,22
788,23704,20164,39,22
789,23712,20164,38,21
790,23709,20166,38,20
791,23707,20164,37,21
792,23710,20162,38,22
793,23709,20165,36,21
794,23712,20160,38,22
795,23712,20164,39,18
796,23721,20163,38,22
797,23725,20163,39,21
798,23729,20167,38,20
799,23729,20162,39,20
800,23723,20163,38,22
801,23728,20166,39,19
802,23727,20164,37,22
803,23722,20163,38,19
804,23720,20163,36,23
805,23723,20159,37,21
806,23720,20165,39,22
807,23729,20167,37,21
808,23731,20160,39,21
