PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 1 Voltage: 0.00
PGA Gain Setting: 7
LED Wavelength: LED Green
PPG Channel: 2
DAC Value: 1 Voltage: 0.00
PGA Gain Setting: 7
LED Wavelength: LED Green

BioZ Settings
"BioZ Carrier Frequency:	17000 Hz"
"Current Setting:	Off"


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 100
Sample Time: 10
Desired Samples: 1000

Start Tick: 122104 at 12-33-16.330 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
523,9616,5061,37,0
524,9600,5062,37,0
525,9626,5063,38,0
526,9624,5062,37,0
527,9636,5064,39,0
528,9653,5062,38,0
529,9647,5062,39,0
530,9664,5063,39,0
531,9670,5061,37,0
532,9672,5063,38,0
533,9695,5063,40,0
534,9687,5064,40,0
535,9697,5065,39,0
536,9704,5062,38,0
537,9688,5063,40,0
538,9704,5063,39,0
539,9678,5063,38,0
540,9666,5063,40,0
541,9648,5062,39,0
542,9609,5064,39,0
543,9602,5062,39,0
544,9548,5062,40,0
545,9529,5063,38,0
546,9508,5060,39,0
547,9464,5061,40,0
548,9468,5060,39,0
549,9441,5061,40,0
550,9431,5058,40,0
551,9435,5061,38,0
552,9413,5059,40,0
553,9417,5060,40,0
554,9415,5060,39,0
555,9405,5059,40,0
556,9425,5056,38,0
557,9416,5058,38,0
558,9429,5059,40,0
559,9428,5060,40,0
560,9432,5060,40,0
561,9452,5059,39,0
562,9446,5058,40,0
563,9461,5060,41,0
564,9468,5059,40,0
565,9462,5061,40,0
566,9481,5060,38,0
567,9469,5059,39,0
568,9476,5061,39,0
569,9484,5060,39,0
570,9471,5060,40,0
571,9495,5060,40,0
572,9482,5059,40,0
573,9476,5060,39,0
574,9491,5059,40,0
575,9474,5060,39,0
576,9495,5058,40,0
577,9477,5059,39,0
578,9484,5061,39,0
579,9501,5061,38,0
580,9489,5061,40,0
581,9513,5061,40,0
582,9512,5059,39,0
583,9521,5061,40,0
584,9540,5061,39,0
585,9530,5059,39,0
586,9540,5061,37,0
587,9546,5060,37,0
588,9553,5061,38,0
589,9571,5061,40,0
590,9562,5061,39,0
591,9576,5061,38,0
592,9593,5062,40,0
593,9597,5062,40,0
594,9618,5062,38,0
595,9612,5062,39,0
596,9631,5063,39,0
597,9634,5062,39,0
598,9627,5064,39,0
599,9656,5063,38,0
600,9643,5062,40,0
601,9644,5063,39,0
602,9643,5064,39,0
603,9621,5063,39,0
604,9620,5061,38,0
605,9574,5062,39,0
606,9556,5062,39,0
607,9534,5061,38,0
608,9487,5061,39,0
609,9479,5061,40,0
610,9448,5060,40,0
611,9416,5062,40,0
612,9416,5059,39,0
613,9379,5058,40,0
614,9382,5058,40,0
615,9372,5058,39,0
616,9366,5059,39,0
617,9376,5058,39,0
618,9360,5057,39,0
619,9373,5057,39,0
620,9374,5059,38,0
621,9377,5058,37,0
622,9396,5058,39,0
623,9391,5060,39,0
624,9406,5059,38,0
625,9419,5058,39,0
626,9415,5060,39,0
627,9439,5061,39,0
628,9434,5060,38,0
629,9434,5060,39,0
630,9451,5059,39,0
631,9437,5062,39,0
632,9451,5061,39,0
633,9440,5060,37,0
634,9444,5061,40,0
635,9450,5059,40,0
636,9434,5060,39,0
637,9454,5059,40,0
638,9446,5059,38,0
639,9445,5059,39,0
640,9458,5058,39,0
641,9443,5060,39,0
642,9461,5060,40,0
643,9455,5061,39,0
644,9467,5060,40,0
645,9487,5059,39,0
646,9479,5060,38,0
647,9495,5059,39,0
648,9507,5061,39,0
649,9504,5060,39,0
650,9530,5062,38,0
651,9524,5061,39,0
652,9540,5060,39,0
653,9549,5059,38,0
654,9547,5061,40,0
655,9572,5061,37,0
656,9572,5061,39,0
657,9588,5061,39,0
658,9603,5060,39,0
659,9597,5061,39,0
660,9622,5064,38,0
661,9610,5062,38,0
662,9617,5062,39,0
663,9627,5062,40,0
664,9603,5062,40,0
665,9616,5062,38,0
666,9582,5063,40,0
667,9559,5061,40,0
668,9543,5062,40,0
669,9500,5061,40,0
670,9489,5061,38,0
671,9454,5059,38,0
672,9422,5063,39,0
673,9415,5059,39,0
674,9372,5060,38,0
675,9376,5057,38,0
676,9360,5058,40,0
677,9338,5058,39,0
678,9354,5056,38,0
679,9327,5059,40,0
680,9341,5058,39,0
681,9339,5057,37,0
682,9334,5058,40,0
683,9350,5057,37,0
684,9346,5057,39,0
685,9349,5057,39,0
686,9374,5057,39,0
687,9363,5059,38,0
688,9392,5058,40,0
689,9385,5058,40,0
690,9397,5060,38,0
691,9406,5059,38,0
692,9401,5060,38,0
693,9428,5060,38,0
694,9414,5061,40,0
695,9413,5059,40,0
696,9428,5060,39,0
697,9409,5062,40,0
698,9428,5060,39,0
699,9418,5061,38,0
700,9413,5061,38,0
701,9429,5059,38,0
702,9414,5059,37,0
703,9426,5060,39,0
704,9429,5060,39,0
705,9421,5059,40,0
706,9450,5059,39,0
