VAL,PPG1,PPG2,BIOZ1,BIOZ2
360,29935,29531,28,14
361,29881,29579,27,14
362,29943,29547,28,16
363,29893,29564,28,15
364,29912,29570,27,15
365,29917,29539,28,16
366,29886,29591,28,16
367,29948,29568,26,15
368,29909,29576,29,17
369,29920,29594,26,16
370,29946,29556,29,15
371,29902,29598,27,15
372,29955,29581,28,16
373,29933,29589,26,16
374,29953,29618,27,16
375,29984,29576,28,15
376,29930,29605,27,15
377,29967,29611,28,15
378,29972,29595,27,15
379,29955,29641,28,17
380,30011,29600,27,15
381,29964,29631,28,16
382,30004,29631,27,15
383,30009,29619,27,15
384,29996,29659,29,16
385,30037,29632,27,15
386,30010,29655,27,15
387,30029,29654,27,16
388,30030,29639,26,16
389,30012,29683,27,17
390,30072,29652,27,16
391,30033,29667,27,15
392,30053,29678,28,13
393,30074,29651,26,16
394,30037,29689,29,15
395,30090,29677,28,16
396,30085,29681,28,14
397,30083,29710,29,14
398,30127,29666,29,15
399,30078,29705,28,17
400,30134,29688,28,14
401,30112,29692,28,16
402,30126,29719,28,17
403,30165,29682,28,14
404,30122,29719,27,14
405,30172,29706,27,14
406,30147,29707,28,16
407,30151,29745,28,14
408,30195,29713,26,15
409,30145,29726,27,15
410,30163,29724,26,16
411,30148,29703,27,16
412,30120,29718,28,15
413,30131,29692,28,15
414,30088,29691,28,16
415,30071,29698,28,17
416,30069,29659,28,16
417,30015,29694,28,15
418,30051,29658,27,15
419,29995,29661,28,15
420,29990,29667,27,15
421,30001,29629,28,16
422,29951,29677,29,15
423,30000,29652,30,16
424,29957,29659,28,15
425,29968,29680,27,15
426,29985,29643,27,17
427,29937,29678,27,16
428,29977,29667,29,15
429,29958,29660,28,15
430,29947,29686,27,15
431,29980,29651,26,15
432,29934,29670,27,15
433,29957,29664,27,15
434,29956,29655,27,16
435,29940,29686,27,16
436,29982,29643,27,17
437,29930,29668,26,15
438,29965,29664,29,17
439,29956,29646,27,15
440,29942,29680,27,17
441,29989,29649,28,15
442,29949,29666,28,15
443,29975,29666,28,15
444,29974,29635,26,15
445,29939,29679,27,15
446,29989,29649,28,16
447,29946,29665,26,15
448,29957,29678,28,16
449,29963,29646,29,16
450,29925,29679,29,14
451,29958,29668,27,14
452,29933,29673,29,16
453,29941,29693,28,15
454,29968,29659,27,15
455,29921,29708,27,14
456,29981,29691,28,17
457,29954,29690,28,17
458,29953,29713,28,15
459,29986,29677,27,16
460,29939,29708,27,14
461,29984,29710,28,14
462,29981,29698,28,15
463,29970,29732,26,14
464,30025,29697,27,16
465,29981,29719,27,14
466,30016,29714,28,15
467,30016,29693,28,16
468,30000,29728,28,16
469,30050,29706,28,16
470,30026,29725,27,16
471,30044,29736,27,16
472,30045,29710,28,16
473,30012,29762,28,16
474,30073,29733,28,16
475,30032,29747,28,16
476,30054,29761,27,16
477,30077,29728,29,17
478,30042,29765,29,16
479,30088,29741,28,16
480,30069,29754,28,14
481,30088,29777,27,16
482,30121,29734,28,15
483,30084,29771,27,16
484,30137,29762,27,15
485,30132,29763,29,17
486,30128,29791,27,15
487,30169,29762,28,15
488,30128,29791,27,13
489,30166,29783,27,14
490,30154,29779,29,15
491,30142,29810,28,17
492,30167,29771,29,16
493,30110,29789,28,15
494,30123,29770,27,14
495,30082,29739,28,16
496,30048,29779,27,15
497,30088,29724,27,15
498,30023,29731,28,17
499,30025,29719,27,18
500,30007,29686,27,15
501,29960,29718,27,15
502,30003,29687,27,16
503,29950,29694,28,16
504,29961,29719,29,16
505,29980,29671,25,17
506,29928,29698,26,15
507,29965,29680,29,16
508,29938,29691,28,17
509,29935,29713,27,16
510,29960,29672,26,16
511,29895,29703,29,16
512,29939,29683,28,17
513,29914,29681,27,16
514,29914,29709,29,16
515,29953,29657,29,15
516,29888,29697,29,15
517,29946,29683,27,17
518,29924,29673,26,16
519,29917,29710,28,16
520,29958,29663,27,17
521,29896,29688,27,16
522,29930,29699,27,15
523,29938,29658,28,16
524,29888,29698,27,15
525,29938,29662,27,16
526,29897,29680,28,15
527,29911,29685,27,15
528,29912,29647,28,16
529,29877,29699,27,16
530,29933,29660,28,15
531,29887,29673,27,17
532,29905,29684,27,15
533,29920,29646,28,16
534,29883,29692,28,15
535,29942,29665,29,16
536,29916,29665,27,14
537,29919,29697,29,14
538,29965,29655,27,17
539,29915,29691,28,17
540,29973,29672,28,17
