VAL,PPG1,PPG2,BIOZ1,BIOZ2
639,11019,6728,32,20
640,11015,6730,32,20
641,10990,6727,31,20
642,10988,6729,31,20
643,11012,6731,30,19
644,11038,6733,32,20
645,11026,6733,30,20
646,11008,6730,32,21
647,11012,6735,32,21
648,11050,6733,31,20
649,11034,6734,32,19
650,11017,6734,33,19
651,11016,6735,30,19
652,11028,6737,32,19
653,11050,6742,31,19
654,11051,6736,31,19
655,11015,6738,32,19
656,11006,6734,31,19
657,11020,6739,31,19
658,11048,6743,32,19
659,11038,6739,30,18
660,11010,6743,31,20
661,11016,6743,31,22
662,11042,6742,31,19
663,11051,6745,31,19
664,11037,6743,31,19
665,11015,6747,31,19
666,11036,6750,31,19
667,11063,6746,31,18
668,11053,6749,33,20
669,11044,6750,30,18
670,11045,6755,29,20
671,11071,6755,31,19
672,11094,6757,29,20
673,11090,6758,30,20
674,11067,6758,31,19
675,11074,6763,30,19
676,11099,6766,31,19
677,11117,6763,31,20
678,11103,6768,31,19
679,11092,6764,30,20
680,11095,6772,30,21
681,11124,6772,30,19
682,11134,6769,30,20
683,11111,6774,30,18
684,11105,6773,31,19
685,11114,6778,31,19
686,11141,6782,30,19
687,11133,6777,32,19
688,11126,6786,32,19
689,11141,6784,32,19
690,11150,6787,31,20
691,11183,6790,31,19
692,11167,6789,31,21
693,11147,6790,32,19
694,11158,6795,31,21
695,11185,6797,31,20
696,11196,6796,31,21
697,11181,6796,32,19
698,11158,6798,31,18
699,11173,6796,31,22
700,11178,6797,32,21
701,11159,6800,32,20
702,11116,6788,33,19
703,11078,6790,31,19
704,11069,6785,32,19
705,11037,6779,31,20
706,10992,6775,32,20
707,10969,6774,32,19
708,10966,6774,31,19
709,10966,6772,31,19
710,10966,6767,31,18
711,10927,6772,32,18
712,10914,6767,32,20
713,10920,6769,29,20
714,10936,6772,30,20
715,10934,6768,32,19
716,10909,6772,31,20
717,10901,6771,31,21
718,10914,6772,30,20
719,10927,6770,32,20
720,10910,6768,31,18
721,10890,6769,33,21
722,10897,6770,32,19
723,10918,6770,31,19
724,10915,6771,31,20
725,10908,6771,31,17
726,10908,6775,30,21
727,10926,6772,31,18
728,10947,6775,31,19
729,10944,6777,31,19
730,10925,6775,32,19
731,10911,6778,33,19
732,10926,6777,28,20
733,10947,6777,32,19
734,10938,6776,33,20
735,10912,6774,31,20
736,10911,6781,31,19
737,10931,6780,30,18
738,10942,6779,30,19
739,10923,6782,33,21
740,10915,6781,32,19
741,10918,6786,31,20
742,10941,6788,31,19
743,10923,6786,31,20
744,10917,6789,31,20
745,10928,6788,32,19
746,10943,6788,33,18
747,10971,6791,32,21
748,10960,6789,32,20
749,10942,6794,31,21
750,10943,6791,30,19
751,10969,6797,33,19
752,10990,6800,30,20
753,10987,6797,32,19
754,10963,6802,30,22
755,10976,6804,30,20
756,11004,6809,31,19
757,11018,6807,31,20
758,10996,6807,32,20
759,10987,6811,31,19
760,11005,6811,31,20
761,11027,6813,32,20
762,11007,6815,31,19
763,11012,6817,32,20
764,11023,6820,31,19
765,11051,6821,32,20
766,11061,6818,31,20
767,11042,6824,32,19
768,11032,6823,30,21
769,11043,6833,31,18
770,11073,6833,33,18
771,11083,6833,30,20
772,11071,6837,30,22
773,11062,6835,31,19
774,11071,6840,32,19
775,11109,6841,32,19
776,11116,6839,30,21
777,11097,6845,32,21
778,11100,6847,32,21
779,11113,6850,32,18
780,11151,6853,32,21
781,11125,6849,33,20
782,11124,6855,32,20
783,11154,6852,31,19
784,11166,6855,31,21
785,11181,6859,30,18
786,11172,6860,31,20
787,11161,6865,31,20
788,11178,6865,32,20
789,11200,6867,31,20
790,11208,6867,31,20
791,11193,6864,30,19
792,11174,6869,31,20
793,11175,6867,32,19
794,11174,6866,31,21
795,11142,6861,31,20
796,11080,6853,30,20
797,11042,6854,32,20
798,11039,6851,31,21
799,11025,6843,31,21
800,10955,6841,33,19
801,10938,6838,31,20
802,10936,6839,32,21
803,10944,6839,31,20
804,10934,6835,32,20
805,10898,6835,31,18
806,10889,6830,31,18
807,10899,6834,31,21
808,10918,6836,31,18
809,10909,6832,33,20
810,10886,6834,31,20
811,10882,6834,32,18
812,10904,6835,32,20
813,10914,6837,32,21
