VAL,PPG1,PPG2,BIOZ1,BIOZ2
502,9824,5071,34,22
503,9809,5072,37,23
504,9829,5073,38,22
505,9822,5072,37,22
506,9830,5074,37,24
507,9857,5073,37,25
508,9836,5073,37,26
509,9869,5074,36,22
510,9862,5072,37,22
511,9880,5073,37,21
512,9893,5074,36,21
513,9888,5074,37,23
514,9912,5073,36,22
515,9911,5073,37,22
516,9917,5074,37,23
517,9947,5073,38,21
518,9930,5073,37,21
519,9955,5073,37,23
520,9959,5074,37,22
521,9960,5075,36,21
522,9987,5076,37,24
523,9975,5074,37,24
524,9983,5074,36,22
525,9985,5076,36,27
526,9969,5075,37,23
527,9987,5074,37,22
528,9947,5076,35,20
529,9937,5075,36,19
530,9921,5073,37,21
531,9870,5072,37,23
532,9868,5073,39,25
533,9828,5073,36,24
534,9815,5074,38,22
535,9802,5072,36,21
536,9768,5072,37,21
537,9769,5073,38,24
538,9746,5072,37,25
539,9737,5070,38,24
540,9734,5073,37,25
541,9717,5072,37,21
542,9732,5070,37,19
543,9724,5070,35,23
544,9718,5072,36,23
545,9743,5072,36,24
546,9729,5072,37,26
547,9741,5073,37,22
548,9733,5072,36,22
549,9741,5072,38,19
550,9769,5071,37,20
551,9745,5072,37,25
552,9763,5073,37,25
553,9773,5073,36,24
554,9772,5074,38,22
555,9790,5073,37,22
556,9766,5074,35,22
557,9785,5075,37,26
558,9786,5073,38,24
559,9780,5074,36,25
560,9794,5071,36,26
561,9778,5073,38,21
562,9788,5072,37,23
563,9800,5072,36,26
564,9780,5074,36,26
565,9804,5073,36,26
566,9789,5073,37,27
567,9797,5073,37,25
568,9817,5072,35,25
569,9798,5072,36,24
570,9834,5071,36,22
571,9820,5073,36,24
572,9827,5072,37,23
573,9845,5073,37,23
574,9830,5073,37,23
575,9856,5072,35,22
576,9852,5072,36,22
577,9858,5072,36,23
578,9884,5074,38,23
579,9876,5074,36,22
580,9891,5073,36,27
581,9894,5074,36,25
582,9897,5073,35,22
583,9931,5073,35,23
584,9912,5074,37,21
585,9928,5075,36,21
586,9943,5074,38,22
587,9939,5075,37,24
588,9969,5076,38,26
589,9950,5075,38,25
590,9957,5075,35,24
591,9952,5073,36,21
592,9928,5075,36,21
593,9933,5074,38,21
594,9893,5072,38,24
595,9881,5073,37,20
596,9864,5074,36,15
597,9821,5072,38,22
598,9813,5072,37,23
599,9778,5074,37,25
600,9757,5073,37,24
601,9761,5073,35,24
602,9725,5070,36,23
603,9728,5073,37,25
604,9707,5071,37,23
605,9701,5072,37,20
606,9713,5071,36,19
607,9679,5071,36,25
608,9697,5073,37,22
609,9698,5070,36,21
610,9699,5072,38,22
611,9722,5070,36,23
612,9702,5070,36,24
613,9719,5071,39,22
614,9734,5071,37,21
615,9718,5072,36,24
616,9748,5072,36,17
617,9743,5073,37,23
618,9750,5072,36,19
619,9761,5072,38,23
620,9751,5071,36,21
621,9772,5070,36,19
622,9759,5073,34,20
623,9769,5073,36,24
624,9777,5073,37,24
