VAL,PPG1,PPG2,BIOZ1,BIOZ2
673,27826,28544,34,20
674,27825,28548,35,21
675,27826,28555,35,21
676,27832,28553,34,22
677,27833,28551,35,21
678,27833,28551,36,19
679,27839,28560,35,20
680,27849,28548,35,21
681,27830,28555,34,21
682,27835,28564,36,21
683,27839,28554,35,21
684,27832,28556,35,21
685,27834,28556,34,20
686,27824,28564,36,20
687,27827,28558,33,19
688,27824,28561,35,20
689,27827,28563,35,18
690,27824,28565,34,21
691,27820,28568,36,20
692,27831,28565,36,21
693,27826,28559,35,22
694,27821,28554,34,19
695,27813,28556,34,20
696,27813,28560,34,21
697,27820,28565,34,21
698,27833,28564,35,22
699,27833,28568,37,19
700,27836,28564,34,20
701,27832,28558,35,20
702,27829,28565,35,20
703,27838,28556,34,21
704,27828,28564,35,22
705,27829,28571,34,20
706,27836,28566,35,22
707,27837,28562,37,20
708,27836,28574,34,21
709,27844,28574,34,20
710,27842,28570,36,19
711,27847,28574,34,20
712,27851,28565,35,21
713,27843,28578,35,20
714,27851,28576,35,21
715,27847,28576,33,20
716,27853,28571,35,20
717,27855,28573,34,22
718,27854,28580,36,21
719,27856,28585,36,22
720,27859,28580,35,21
721,27854,28584,35,20
722,27860,28568,34,21
723,27843,28579,35,20
724,27847,28584,35,21
725,27854,28579,36,21
726,27850,28579,35,20
727,27850,28578,34,20
728,27840,28585,35,19
729,27842,28590,34,20
730,27850,28583,34,20
731,27844,28582,35,20
732,27841,28587,34,20
733,27840,28583,33,19
734,27832,28580,36,20
735,27832,28584,35,20
736,27832,28594,35,19
737,27837,28579,35,21
738,27824,28584,35,20
739,27827,28590,36,20
740,27838,28586,35,21
741,27834,28590,35,20
742,27838,28586,36,21
743,27830,28586,33,20
744,27834,28591,35,23
745,27842,28587,34,21
746,27839,28583,35,22
747,27829,28593,34,19
748,27836,28591,34,21
749,27836,28589,34,21
750,27835,28586,35,22
751,27828,28593,34,21
752,27831,28585,34,20
753,27827,28595,34,21
754,27837,28591,33,20
755,27835,28596,35,20
756,27835,28591,35,21
757,27827,28592,35,20
758,27833,28585,35,19
759,27831,28600,35,20
760,27845,28596,34,21
761,27838,28600,34,21
762,27841,28600,35,20
763,27844,28595,36,19
764,27841,28598,34,19
765,27838,28599,34,20
766,27836,28591,35,21
767,27831,28601,35,21
768,27846,28599,34,21
769,27844,28603,35,21
770,27843,28595,34,19
771,27835,28597,33,20
772,27836,28603,36,21
773,27844,28610,34,20
774,27854,28602,35,21
775,27845,28600,35,20
776,27843,28598,35,21
777,27842,28608,34,22
778,27855,28606,35,21
779,27854,28606,35,21
780,27853,28606,33,22
781,27849,28610,35,21
782,27856,28615,36,20
783,27866,28608,36,20
784,27857,28607,34,21
785,27856,28606,34,20
786,27857,28607,33,20
787,27866,28608,33,21
788,27866,28609,35,22
789,27864,28610,33,21
790,27866,28616,35,21
791,27875,28611,35,22
792,27876,28617,34,21
793,27879,28612,35,20
794,27870,28611,36,21
795,27865,28614,34,20
796,27873,28613,34,20
797,27874,28610,34,21
798,27873,28612,34,21
799,27872,28615,36,20
800,27873,28614,35,19
801,27878,28614,35,20
802,27884,28620,35,19
803,27884,28617,35,21
804,27876,28619,35,22
805,27876,28618,36,20
806,27879,28623,36,21
807,27879,28622,34,20
808,27874,28625,35,21
809,27877,28623,35,20
810,27873,28619,35,20
811,27872,28618,33,21
812,27867,28617,36,22
813,27862,28614,34,21
814,27859,28623,35,21
815,27869,28626,36,22
816,27876,28621,35,20
817,27868,28612,35,20
818,27860,28620,34,20
819,27872,28621,34,21
820,27880,28614,35,21
821,27875,28622,36,21
822,27880,28629,34,21
823,27882,28627,33,21
824,27881,28624,34,21
825,27880,28623,34,20
826,27878,28625,35,21
827,27881,28623,34,21
828,27880,28625,33,22
829,27886,28625,35,22
830,27883,28633,33,19
831,27880,28624,32,21
832,27860,28628,35,21
833,27858,28626,35,20
834,27850,28629,35,21
835,27850,28632,33,19
836,27852,28629,33,21
837,27846,28629,33,22
838,27846,28633,34,21
839,27852,28639,34,22
840,27861,28637,34,21
841,27859,28637,34,19
842,27854,28629,34,20
843,27854,28631,35,21
844,27856,28638,32,21
845,27859,28640,34,20
846,27856,28636,34,21
847,27856,28630,34,21
848,27861,28638,36,20
849,27872,28638,34,20
850,27870,28638,36,20
851,27867,28631,34,21
852,27861,28638,36,21
853,27871,28640,36,21
854,27873,28632,34,20
855,27864,28637,34,20
856,27867,28648,35,21
857,27883,28642,35,21
858,27885,28639,35,21
859,27880,28641,33,21
860,27878,28646,34,21
861,27884,28642,34,20
862,27885,28644,35,21
863,27887,28639,35,21
864,27881,28649,34,22
865,27889,28650,35,20
866,27892,28649,34,21
867,27897,28650,34,20
868,27896,28654,35,21
869,27892,28650,33,21
870,27887,28648,34,20
871,27889,28650,36,21
872,27893,28649,35,21
873,27894,28643,35,21
874,27887,28647,34,19
875,27888,28650,35,21
876,27895,28653,35,20
877,27904,28656,33,20
878,27906,28652,34,19
879,27897,28657,36,21
880,27900,28653,35,21
