VAL,PPG1,PPG2,BIOZ1,BIOZ2
388,27110,28124,48,15
389,27086,28132,48,17
390,27100,28130,48,16
391,27092,28133,50,16
392,27105,28128,48,16
393,27102,28127,50,17
394,27095,28136,50,16
395,27112,28133,48,18
396,27102,28136,48,16
397,27110,28143,49,16
398,27117,28138,49,16
399,27108,28145,48,16
400,27121,28141,49,16
401,27112,28133,48,16
402,27107,28141,47,17
403,27121,28137,48,16
404,27108,28141,48,14
405,27118,28142,48,16
406,27120,28131,50,17
407,27110,28136,49,16
408,27117,28143,50,15
409,27112,28142,49,16
410,27123,28147,49,16
411,27122,28141,46,16
412,27113,28149,48,15
413,27126,28146,49,15
414,27111,28156,48,16
415,27121,28162,48,14
416,27126,28147,48,16
417,27112,28154,49,15
418,27126,28139,49,16
419,27113,28121,49,16
420,27112,28110,47,15
421,27108,28090,47,18
422,27094,28082,49,15
423,27104,28074,48,15
424,27096,28056,49,16
425,27087,28065,49,18
426,27100,28052,49,17
427,27083,28058,50,17
428,27092,28060,49,15
429,27085,28068,49,16
430,27087,28082,49,15
431,27099,28084,48,15
432,27085,28080,48,16
433,27084,28092,48,17
434,27083,28097,49,16
435,27083,28102,48,17
436,27087,28108,47,16
437,27081,28111,47,17
438,27091,28108,48,15
439,27078,28103,49,16
440,27076,28112,48,16
441,27084,28113,48,18
442,27082,28111,47,17
443,27093,28111,50,15
444,27093,28105,50,17
445,27080,28105,49,17
446,27091,28102,49,15
447,27081,28100,49,15
448,27087,28109,50,16
449,27092,28097,49,16
450,27078,28100,49,16
451,27093,28102,49,17
452,27089,28096,50,15
453,27091,28102,49,16
454,27098,28095,49,16
455,27089,28099,49,16
456,27103,28093,49,16
457,27089,28086,49,17
458,27091,28094,48,17
459,27100,28101,49,16
460,27097,28103,48,16
461,27107,28095,48,15
462,27095,28099,49,17
463,27100,28103,49,16
464,27111,28099,49,15
465,27097,28103,49,16
466,27108,28108,49,15
467,27107,28109,48,17
468,27109,28119,48,17
469,27123,28105,48,17
470,27102,28112,46,15
471,27116,28116,49,15
472,27117,28116,49,15
473,27113,28122,48,15
474,27122,28121,48,15
475,27115,28127,49,15
476,27123,28131,48,15
477,27120,28121,49,16
478,27108,28141,48,15
479,27131,28134,49,16
480,27118,28140,49,16
481,27122,28149,49,17
482,27132,28139,50,15
483,27120,28142,48,16
484,27129,28144,50,16
485,27120,28146,49,14
486,27128,28157,49,16
487,27135,28154,50,15
488,27125,28151,49,16
489,27126,28153,49,18
490,27119,28159,49,17
491,27126,28171,48,16
492,27142,28148,49,15
493,27121,28146,49,16
494,27128,28139,50,17
495,27121,28115,48,17
496,27110,28119,48,16
497,27126,28097,50,16
498,27106,28092,50,16
499,27117,28088,49,17
500,27117,28075,50,17
501,27104,28084,50,18
502,27120,28077,50,17
503,27104,28080,49,16
504,27112,28086,50,16
505,27111,28088,49,16
506,27108,28092,47,15
507,27114,28101,48,16
508,27110,28100,48,15
509,27116,28112,47,17
510,27119,28114,49,15
511,27118,28117,47,16
512,27129,28114,49,16
513,27118,28119,48,16
514,27127,28119,50,16
515,27125,28106,51,15
516,27110,28117,48,16
517,27129,28115,48,17
518,27119,28115,50,16
