PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 4
LED Wavelength: LED IR
PPG Channel: 2
DAC Value: 20 Voltage: 0.10V
PGA Gain Setting: 6
LED Wavelength: LED IR

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 1000
Sample Time: 1
Desired Samples: 1000

Start Tick: 227001 at 12-35-16.369 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
579,31127,15334,38,0
580,31121,15337,38,0
581,31128,15330,37,0
582,31113,15335,37,0
583,31120,15332,37,0
584,31115,15334,38,0
585,31119,15334,37,0
586,31116,15337,39,0
587,31126,15335,39,0
588,31123,15332,37,0
589,31133,15333,39,0
590,31134,15326,39,0
591,31124,15330,37,0
592,31132,15326,38,0
593,31124,15327,37,0
594,31127,15320,39,0
595,31118,15324,38,0
596,31124,15320,36,0
597,31119,15319,39,0
598,31118,15323,38,0
599,31127,15323,38,0
600,31126,15323,38,0
601,31126,15327,38,0
602,31127,15328,38,0
603,31131,15324,37,0
604,31131,15323,37,0
605,31128,15325,38,0
606,31131,15325,39,0
607,31128,15323,37,0
608,31125,15319,40,0
609,31123,15320,38,0
610,31123,15320,40,0
611,31122,15321,39,0
612,31126,15327,37,0
613,31132,15320,38,0
614,31122,15326,39,0
615,31135,15324,37,0
616,31131,15324,38,0
617,31135,15326,40,0
618,31140,15320,38,0
619,31125,15323,39,0
620,31133,15321,37,0
621,31129,15321,37,0
622,31127,15319,39,0
623,31124,15320,37,0
624,31126,15318,39,0
625,31130,15314,39,0
626,31120,15319,38,0
627,31134,15312,39,0
628,31127,15316,37,0
629,31145,15310,38,0
630,31133,15315,40,0
631,31148,15310,39,0
632,31138,15313,39,0
633,31143,15309,39,0
634,31132,15313,41,0
635,31140,15307,38,0
636,31132,15311,39,0
637,31140,15313,37,0
638,31144,15308,37,0
639,31131,15312,39,0
640,31141,15306,38,0
641,31133,15311,39,0
642,31147,15305,39,0
643,31137,15308,38,0
644,31148,15307,37,0
645,31149,15306,39,0
646,31148,15304,39,0
647,31146,15302,37,0
648,31138,15300,38,0
649,31142,15300,40,0
650,31137,15300,38,0
651,31139,15299,39,0
652,31138,15302,39,0
653,31143,15301,40,0
654,31139,15304,37,0
655,31142,15303,40,0
656,31142,15307,39,0
657,31149,15305,38,0
658,31146,15303,38,0
659,31150,15301,37,0
660,31147,15296,39,0
