PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green
PPG Channel: 2
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Hex Integers
Sample Rate: 1000
Sample Time: 1
Desired Samples: 1000

Start Tick: 177709 at 12-34-20.383 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
324,2939,13E4,0028,0000
325,293B,13E5,0028,0000
326,2941,13E5,0027,0000
327,2943,13E6,0027,0000
328,2947,13E6,0028,0000
329,2940,13E3,0027,0000
330,293E,13E5,0027,0000
331,293A,13E3,0027,0000
332,2937,13E3,0026,0000
333,2932,13E5,0026,0000
334,2933,13E2,0027,0000
335,2930,13E5,0027,0000
336,2935,13E2,0029,0000
337,2934,13E4,0026,0000
338,2940,13E4,0025,0000
339,293E,13E4,0027,0000
340,2943,13E4,0025,0000
341,2945,13E6,0028,0000
342,294C,13E4,0028,0000
343,294A,13E5,0028,0000
344,294D,13E3,0027,0000
345,2945,13E4,0028,0000
346,2941,13E6,0028,0000
347,2940,13E1,0027,0000
348,293D,13E3,0027,0000
349,293E,13E3,0026,0000
350,293E,13E4,0028,0000
351,293F,13E3,0027,0000
352,2940,13E3,0027,0000
353,2944,13E3,0027,0000
354,2946,13E5,0026,0000
355,2952,13E2,0028,0000
356,2953,13E4,0029,0000
357,2957,13E4,0028,0000
358,2956,13E6,0027,0000
359,2957,13E3,0028,0000
360,294F,13E5,0027,0000
361,294F,13E2,0027,0000
362,2946,13E4,0027,0000
363,2947,13E4,0027,0000
364,2948,13E3,0027,0000
365,2948,13E4,0028,0000
366,294C,13E3,0026,0000
367,294F,13E4,0027,0000
368,2959,13E3,0027,0000
369,2958,13E3,0026,0000
370,295C,13E4,0027,0000
371,2963,13E4,0027,0000
372,2963,13E3,0026,0000
373,295D,13E5,0027,0000
374,295C,13E4,0027,0000
375,2959,13E3,0027,0000
376,2956,13E2,0026,0000
377,2954,13E4,0027,0000
378,2956,13E3,0028,0000
379,2957,13E5,0026,0000
380,2957,13E4,0026,0000
381,2955,13E5,0027,0000
382,295C,13E4,0027,0000
383,2960,13E5,0028,0000
384,2966,13E6,0028,0000
385,296C,13E5,0026,0000
386,296C,13E3,0025,0000
387,296F,13E6,0026,0000
388,2964,13E4,0026,0000
389,295F,13E4,0027,0000
390,295D,13E6,0026,0000
391,295E,13E3,0027,0000
392,295B,13E4,0027,0000
393,295C,13E5,0028,0000
394,2964,13E4,0027,0000
395,296F,13E5,0026,0000
396,2971,13E5,0028,0000
397,2973,13E4,0028,0000
398,2977,13E6,0028,0000
399,2977,13E3,0027,0000
400,2976,13E4,0027,0000
401,2977,13E5,0029,0000
402,2978,13E4,0027,0000
403,2971,13E2,0026,0000
404,296B,13E5,0027,0000
405,296E,13E4,0027,0000
406,2970,13E5,0026,0000
407,2971,13E5,0028,0000
